Names	label_ar	label_nr	label_cdk2	label_st_kinase	label_pkinase	label_tryps	label_tlf	label_sp
2qer	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2qfc	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2qfq	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2qfv	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2qfx	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2qg0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2qg2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2qg4	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2qg6	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2qga	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2qgc	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2qgd	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2qge	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2qgt	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2qgw	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2qhm	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
2qhw	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2qhx	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2qhy	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2qhz	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2qi0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2qi1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2qi3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2qi4	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2qi5	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2qi6	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2qi7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2qie	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2qim	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2qis	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2qje	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
2qjf	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2qjo	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2qjr	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2qjt	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2qk4	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2qk5	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2qk8	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2qkm	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2qkr	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2qks	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2qkx	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2ql6	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2ql9	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2qll	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2qm7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2qm9	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2qmd	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2qme	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2qmf	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2qmg	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2qn1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2qn2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2qn6	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2qn7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2qn8	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2qn9	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2qnn	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2qnq	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2qnr	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2qnv	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2qo4	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2qo5	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2qo9	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
2qoc	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
2qoe	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2qoh	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
2qor	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2qp4	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2qp8	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2qpj	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2qpy	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2qq0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2qr9	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2qrd	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
2qrk	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2qrv	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2qry	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2qrz	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2qs1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2qs2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2qs3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2qs4	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2qsy	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2qsz	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2qt0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2qt1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2qt5	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2qt9	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2qta	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2qtb	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2qtc	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2qtg	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2qth	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2qtn	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2qtr	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2qtt	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2qtu	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2qtv	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2qu2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2qu3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2qu5	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
2qu6	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
2que	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2quz	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2qv6	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2qv7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2qvd	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2qvn	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2qvr	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2qvu	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2qw8	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2qwc	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2qwf	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2qwg	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2qwh	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2qwo	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2qwr	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2qwx	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2qx0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2qx1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2qx7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2qxf	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2qxl	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2qxx	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2qyk	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2qyn	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2qyo	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2qyq	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2qz4	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2qzk	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2qzl	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2qzr	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2qzs	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2r01	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2r0c	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2r0m	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2r0u	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
2r0y	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2r14	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2r24	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2r2l	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2r2m	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
2r2w	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
2r38	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2r3a	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2r3f	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
2r3g	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
2r3i	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
2r3j	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
2r3k	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
2r3l	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
2r3m	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
2r3o	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
2r3p	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
2r3q	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
2r3r	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
2r3w	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2r3y	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
2r42	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2r4b	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
2r4f	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2r4v	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2r58	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2r59	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2r5c	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2r5n	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2r5p	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2r5q	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2r5t	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
2r64	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
2r66	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2r68	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2r6h	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2r6j	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2r6r	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2r6v	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2r6w	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2r6y	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2r75	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2r7b	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
2r7l	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2r7m	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2r7n	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2r7p	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2r7w	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2r7x	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2r84	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2r85	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2r86	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2r87	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2r8f	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2r8i	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2r9c	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2r9f	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2r9v	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2r9w	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2r9x	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2r9z	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2ra0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
2rah	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2rbe	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2rc5	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2rcn	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2rct	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2rcu	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2rcw	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2rcy	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2rd4	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2rd5	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2rde	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2rdj	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2rdt	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2rdu	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2re8	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2reo	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2rep	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2rew	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2rex	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2rf2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2rfn	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
2rfs	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
2rg5	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2rg6	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2rgh	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2rgj	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2rgp	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
2rgu	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2rh1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2rh6	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2rh9	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2rhd	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2rhl	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2rho	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2rhr	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2rhs	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2rht	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2ri1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2rif	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2rio	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
2rip	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2rir	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2riw	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2rj5	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2rj7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2rjp	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2rjq	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2rkg	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2rki	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2rkm	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2rku	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2rkv	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2rl1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2rl5	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
2rnf	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2rnt	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2roy	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2sar	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2shk	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2sim	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2sli	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2src	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
2tcl	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2tct	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2tep	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2tmk	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2tps	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2trt	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2tsr	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2tys	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2upj	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2usn	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2uue	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
2uuh	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2uuj	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
2uuk	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
2uum	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2uuo	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2uv2	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
2uv4	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2uv5	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2uv7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2uvq	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2uvw	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2uvz	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2uw0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2uw5	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2uw6	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2uw7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2uw9	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
2uwd	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2uwg	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2uwl	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
2uwo	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
2uwp	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
2uwu	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2ux8	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2ux9	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2uxh	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2uxi	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2uxl	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2uxm	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2uxo	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2uxp	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2uxu	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2uxz	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2uy0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2uyi	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2uym	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2uyt	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2uz1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
